Longitude,Latitude,NDVI,EVI,Elevation,Slope,Biomass
88.13290740661584,22.3178262039275,0.5149713006533285,0.4372453460921575,5.7082953453063965,0.004937154933977639,20.88323974609375
88.44035847433258,22.400565789289786,0.47039256993406076,0.42521893421700013,1.8092846870422363,0.004937154933977639,20.82713508605957
89.39063197041214,22.371015868500404,0.6150532827591075,0.5104646245310683,12.034211158752441,0.0013241620855481155,81.90561866760254
88.64160849086323,22.4632706484497,0.3619265685015233,0.2923300377434222,1.6211843490600586,0.004937154933977639,0.5839449763298035
88.90775528402361,22.172399178888725,-0.030409365242710505,-0.02761610120905726,0.0,0.004937154933977639,1.331117033958435
89.45766830510094,22.07170985159258,0.5571093054018303,0.48308206215201743,7.687723636627197,0.0013241620855481155,48.24751281738281
88.88141392611546,22.090499576680827,0.34135990439155056,0.32186186513053217,1.9110153913497925,0.004937154933977639,1.02217698097229
88.28591981007764,22.500146492125534,0.532917013132602,0.5097720801170423,3.1584115028381348,0.004937154933977639,37.945499
88.41002191584407,22.49088069287613,0.1318341716212746,0.10429102219605921,5.839150428771973,0.004937154933977639,15.619585990905762
88.95253534729702,22.3482829015957,-0.1178353660251844,-0.09296069558268255,0.0,0.004937154933977639,55.047664642333984
88.66024325106771,22.133205958022597,0.3140006547254059,0.2898906246212578,2.608808994293213,0.004937154933977639,14.98067569732666
88.43845354686741,22.413958398792087,0.37170679303802406,0.3290582361717173,4.183483123779297,0.004937154933977639,331.494171
89.32429595465373,22.148215621988285,0.5847831653372907,0.5308611550450992,4.17024564743042,0.0013241620855481155,10.848238945007324
89.28024983158389,22.17806542612359,0.4805279578791092,0.4277351056664672,4.297232627868652,0.0013241620855481155,516.794495
89.40332417062714,22.30037126246312,0.5105971392666017,0.4722366237059885,7.20739221572876,0.0013241620855481155,25.8978214263916
89.31385239105538,22.219904559320707,0.037229031208676065,0.02480301070045002,1.3089596033096313,0.0013241620855481155,0.9703500270843506
88.63323487924734,22.32904958778372,0.3692416388158991,0.306539104210736,1.3134359121322632,0.004937154933977639,13.756669044494629
88.64936144632098,22.339511873430027,0.38531665693738903,0.3205392757699638,1.710199236869812,0.004937154933977639,14.453229904174805
88.43438462301485,22.381529955692415,0.5584295255375825,0.5414317904492406,4.501413345336914,0.004937154933977639,18.73417854309082
88.37493537557697,22.085267439390247,0.4604071334818024,0.4063504019255893,5.497303009033203,0.004937154933977639,24.560187816619873
88.90871558774401,22.3189017802992,-0.10590540281534172,-0.09031853782911901,0.0,0.004937154933977639,9.976794242858887
88.80123290683052,22.450615134703014,-0.0662662961374191,-0.04576241497095146,0.0,0.004937154933977639,1.02217698097229
89.14874914133281,22.489755689681655,0.07858744195938037,0.06504886577148666,2.5117735862731934,0.0013241620855481155,3.3354508876800537
89.28685818870889,22.1916692365528,0.568109989531146,0.463796594035937,4.749431610107422,0.0013241620855481155,14.811026573181152
88.77922638986412,22.290890418455152,0.3287569082484918,0.2837585268693591,2.3313565254211426,0.004937154933977639,22.662948608398438
88.03004404672981,22.175718210780598,0.4441413128045534,0.3330765074484368,7.513516902923584,0.004937154933977639,31.24496841430664
88.21144635021993,22.449908257566662,0.5716447561876484,0.509828779916181,4.018286228179932,0.004937154933977639,46.020050048828125
88.78718933422925,22.234604029489855,0.4117930204572804,0.3797489119840971,2.8676531314849854,0.004937154933977639,63.85386657714844
89.0223264847237,22.07086876457147,0.550654436738436,0.47931424679839824,3.7902934551239014,0.0013241620855481155,12.836243629455566
89.0069174860233,22.230090107994194,0.42498792241492356,0.35551395040061706,3.0459275245666504,0.0013241620855481155,58.572659
89.14456057965077,22.36055060337426,0.13731422112835237,0.0982431500202843,0.5,0.0013241620855481155,10.14150333404541
89.38879569388779,22.444933441121883,0.5878118585759301,0.49308308716263316,13.443879127502441,0.0013241620855481155,68.081947
88.18944972653567,22.416097010256706,0.4506852022664382,0.38659287652962177,9.496281623840332,0.004937154933977639,88.875099
